model_id,rank,ensemble_weight,type,cost,duration
5,1,0.18,gradient_boosting,0.09988776655443321,10.759785413742065
3,2,0.16,random_forest,0.10437710437710435,4.675127029418945
2,3,0.14,random_forest,0.10662177328843991,4.2915122509002686
9,4,0.16,gradient_boosting,0.22783389450056113,2.2868688106536865
4,5,0.36,libsvm_svc,0.7283950617283951,3.2239530086517334
5,1,0.18,gradient_boosting,0.09988776655443321,10.759785413742065
3,2,0.16,random_forest,0.10437710437710435,4.675127029418945
2,3,0.14,random_forest,0.10662177328843991,4.2915122509002686
9,4,0.16,gradient_boosting,0.22783389450056113,2.2868688106536865
4,5,0.36,libsvm_svc,0.7283950617283951,3.2239530086517334
5,1,0.18,gradient_boosting,0.09988776655443321,10.759785413742065
3,2,0.16,random_forest,0.10437710437710435,4.675127029418945
2,3,0.14,random_forest,0.10662177328843991,4.2915122509002686
9,4,0.16,gradient_boosting,0.22783389450056113,2.2868688106536865
4,5,0.36,libsvm_svc,0.7283950617283951,3.2239530086517334
5,1,0.18,gradient_boosting,0.09988776655443321,10.759785413742065
3,2,0.16,random_forest,0.10437710437710435,4.675127029418945
2,3,0.14,random_forest,0.10662177328843991,4.2915122509002686
9,4,0.16,gradient_boosting,0.22783389450056113,2.2868688106536865
4,5,0.36,libsvm_svc,0.7283950617283951,3.2239530086517334
5,1,0.18,gradient_boosting,0.09988776655443321,10.759785413742065
3,2,0.16,random_forest,0.10437710437710435,4.675127029418945
2,3,0.14,random_forest,0.10662177328843991,4.2915122509002686
9,4,0.16,gradient_boosting,0.22783389450056113,2.2868688106536865
4,5,0.36,libsvm_svc,0.7283950617283951,3.2239530086517334
5,1,0.18,gradient_boosting,0.09988776655443321,10.759785413742065
3,2,0.16,random_forest,0.10437710437710435,4.675127029418945
2,3,0.14,random_forest,0.10662177328843991,4.2915122509002686
9,4,0.16,gradient_boosting,0.22783389450056113,2.2868688106536865
4,5,0.36,libsvm_svc,0.7283950617283951,3.2239530086517334
5,1,0.18,gradient_boosting,0.09988776655443321,10.759785413742065
3,2,0.16,random_forest,0.10437710437710435,4.675127029418945
2,3,0.14,random_forest,0.10662177328843991,4.2915122509002686
9,4,0.16,gradient_boosting,0.22783389450056113,2.2868688106536865
4,5,0.36,libsvm_svc,0.7283950617283951,3.2239530086517334
5,1,0.18,gradient_boosting,0.09988776655443321,10.759785413742065
3,2,0.16,random_forest,0.10437710437710435,4.675127029418945
2,3,0.14,random_forest,0.10662177328843991,4.2915122509002686
9,4,0.16,gradient_boosting,0.22783389450056113,2.2868688106536865
4,5,0.36,libsvm_svc,0.7283950617283951,3.2239530086517334
